"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Kuwait","KWT","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","16.7999992370606","","","","","24.9235305786133","","","","","31.719970703125","","","31.5011596679688","","","","","","","","","","","","","","","","","25.3631706237793","25.561710357666","25.6212406158447","26.5335197448731","","","","32.6966209411621","28.3367500305176","","29.9012699127197","","30.6030693054199","31.1964302062988","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9590577636255","","","","","19.7857751674494","","14.6407804489136","","","","","23.9881845934688","20.6181392669678","","",
"Lebanon","LBN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9284400939941","","","","","","","","","","","42.0795707702637","42.4420566474187","","","","","","",
"Liberia","LBR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","5.50069999694824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7452255269655","","","","","","21.631290435791","25.7939576468879","","26.1559391021729","","","","","","",
"Libya","LBY","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","11.1999998092651","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2970504760742","","","40.430118560791","","","","34.1257628615391","","41.2525405883789","51.2580490112305","","","","","",
"Latin America & Caribbean","LCN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.4940567016602","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","11.6467399597168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1040382385254","","","","","","","","74.0255737304688","","","","","","","61.678638458252","62.5039100646973","63.0344696044922","62.3045883178711","64.8265609741211","63.6817207336426","64.0733032226562","65.2356262207031","65.3014984130859","",
"Lower middle income","LMC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8099298477173","","","","","","","","","","20.4669094085693","","","","","","26.399040222168","",
"Late-demographic dividend","LTE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.9542741659075","72.2638157205046","72.5560885754545","71.5984053653866","72.1603189196853","73.5727726726504","74.2240488903674","74.1768188476562","75.8550567626953","76.5351486206055","78.350471496582","79.4271011352539","80.5496215820312","81.6657791137695","81.5528717041016","82.3100891113281","83.3288726806641","84.3143005371094","86.2218475341797","87.3072128295898","88.5540465271884","89.6794919346865","89.8658065795898","84.7919082641602","91.9949045446213","92.4704079528139","","",
"Luxembourg","LUX","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5840215817606","","","40.4791202997888","41.2419912122618","","","","39.947639465332","","50.5293502807617","57.9036088763613","60.5850448676279","60.4663559578401","61.7216415405273","62.6925761242745","75.2600784301758","75.5208282470703","74.9149398803711","76.2488784790039","78.2979965209961","79.5658493041992","69.071662902832","","","73.0939711225684","74.2218570973786","73.6529926130647","77.0716476137358","77.2889265155403","77.2197850510892","","",
"Latvia","LVA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.1946981401288","74.1630209207679","73.400746261489","","","77.0435385879083","79.054931640625","80.0776062011719","86.0154418945312","80.3266220092773","82.1596908569336","83.6827926635742","85.2115631103516","84.8115615844727","86.0879516601562","86.8599090576172","87.7997283935547","88.2903366088867","88.7302703857422","","90.3030319213867","90.9270706176758","","89.2987290021353","89.8385781340585","89.2361244240762","","",
"Macao SAR, China","MAC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.8611106872559","","","","","","","","","","28.330020904541","","","","","35.6989288330078","","","","","44.8749618530273","","","","","51.9776382446289","","","","","","","","","",
"St. Martin (French part)","MAF","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.16587410213937","","","","","","","","","","11.2642783769183","","","","","","","","","","14.7362383090171","","","16.6879100799561","","","","","","","","",
"Monaco","MCO","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.3120535261619","71.182451478807","72.2367203711735","72.1138337398681","73.339625241872","72.9183197021484","74.1997299194336","75.1913070678711","74.4027328491211","74.4365768432617","74.5464477539062","74.1077575683594","74.7207870483398","74.7263031005859","72.6785163222252","74.0071317255579","75.2385177612305","74.5440521240234","74.7597198486328","74.7581329345703","74.7459030151367","75.4246356217162","75.2912216186523","",
"Madagascar","MDG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1356030868336","","","","","","","","","","","15.1158032004379","","","19.6609597807676","","","9.7143497467041","","","8.87337017059326","","","","",
"Maldives","MDV","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2349100112915","","","","","","","","17.3506367206136","","22.884943205447","16.0966701507568","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9112205505371","","","","","","","","","","18.5773105621338","","23","20.948407447291","22.4114398956299","25.8786392211914","30.2607498168945","30.2054595947266","30.3455104827881","31.3502693176269","29.2044105529785","31.2047459662045","33.7975082397461","31.6299304962158","31.7997303009033","33.3462181091309","33.2946891784668","34.1090507507324","35.6546287536621","36.7302002654603","38.5605812072754","39.3577259193158","38.9017181396484","40.8621500693844","40.8518714904785","42.4773369188305",
"Marshall Islands","MHL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8148422241211","","","","","","72.4493789672852","","64.7409683839203","","","","","","",
"Middle income","MIC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.8649178218968","51.8113922949686","54.7300570868853","53.4685962037339","55.5553109520438","57.1032136769685","58.3066093666083","59.645118714887","60.6467546769108","61.4638086717181","62.277834657197","63.7399607674655","","53.4467811584473","","68.3028182983398","69.5329199114654","70.5153081423898","","68.6925323282867","",
"Mali","MLI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.49085998535156","","","3.91251665055211","","7.96400022506714","","","5.63864113364767","7.51278018951416","5.64105987548828","6.03483400784169","7.11877012252808","7.12937021255493","5.408860206604","","7.23940992355347","","","",
"Malta","MLT","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3984394073486","","","","","22.7670402526856","","23.0604000091553","26.7146173391839","28.5354493571736","25.8695793151856","27.3733997344971","32.4356994628906","34.4804992675781","35.774730682373","36.9077987670898","38.0723686218262","","45.2157211303711","51.975994340011","48.2728614807129","56.1607146317587","","","","",
"Myanmar","MMR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","2.29999995231628","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.88046381134435","9.86802959442139","15.3319144075","15.4172948309892","22.7649192810059","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.5542526245117","","","","","","","","72.5558395385742","76.8832666061057","77.297325524433","77.8178956894038","78.6588176413347","79.2000317363869","79.9969960781922","80.6169743609381","81.8239956037765","81.9217723455169","","","","","",
"Mongolia","MNG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.3722610473633","","","59.0489661503616","","","61.4679501199372","","64.8961140298818","65.4980364819218","67.5730590820312","67.31556720823","67.2392642746782","","77.6869231922225","78.0789137260274","79.135149095672","79.5541693832898","80.4049911993309","78.461540222168","77.0733413696289","79.8019787591645","79.1496887207031","80.4743728637695","84.0449371337891","",
"Northern Mariana Islands","MNP","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9777398109436","","4.72476005554199","","","","9.44804954528809","","8.68706035614014","","","14.0377902984619","","11.6364402770996","","","",
"Mauritania","MRT","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.47274971008301","","7.47353982925415","","","","","","","","","","",
"Mauritius","MUS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7999992370606","","","","","","","","","","20.3984394073486","","","","","","","40.3380333081653","39.5240105785597","","42.0400852512234","43.5839004516602","44.096645435703","45.3317058447176","47.0619648931112","48.3445768595436","48.6779245349184","49.0464475976792","49.847090351973","","","","51.1174122247077","","","",
"Malawi","MWI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","1.20413994789123","","","","","","","","","","2.4743800163269","","","","","","","","","","","5.2124400138855","","","","","","","7.95230058759058","","","","","","10.4817046496756","","11.7435632893741","","12.3711099624634","","12.9716259885367","","","12.1476697921753","","","","","",
"Malaysia","MYS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","3.18010997772217","","","","","","","","","","","","","","","","30.3713207244873","","","","36.4070892333984","","","","","27.6015205383301","","","","49.4180183410645","50.9024085998535","","","","","","58.3323707580566","","","62.6133613586426","","","69.8045806884766","","","",
"North America","NAC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.4598039945578","","","","","","","17.5516109466553","","","","","","","","","","","7.63892287099215","8.31469409023598","7.76275023066809","","","","","","","","","37.4720001220703","","",
"New Caledonia","NCL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7930297851562","","","","","","",
"Niger","NER","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","0.200000002980232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.47877175297484","3.27811002731323","","2.02615553743375","","","2.08943520186499","1.94676005840301","3.14264233515823","","","1.72214996814728","","","",
"Nigeria","NGA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.858341217041","","","","","","","","","","38.8324203491211","","40.0925788879395","39.2685203552246","","43.9315299987793","","","48.0727996826172","",
"Nicaragua","NIC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","4.37442016601562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9","","","","18.2","","","","21.6","","","25.8626731748979","","26.7","","","","","","","","","","","",
"Netherlands","NLD","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","16.2999992370606","","","","","","","","","","","","","","","","","","","","","","","","","58.2912604223553","59.6995997729778","59.647363785775","59.9802968762286","60.598141369672","61.3469195261992","62.1719312178887","63.9171015152637","64.7281494140625","64.9544906616211","64.708899175946","67.44873046875","66.2211532592773","66.3446197509766","66.7723236083984","66.4095993041992","67.0986328125","69.5296936035156","69.4222030639648","69.570442199707","69.9871978759766","72.7198793783845","71.1049575805664","73.8042606493922","72.9593505859375","73.8152267342655","74.2670364991331","74.1197872066975","","",
"Norway","NOR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","28.1124897003174","","","","","32.2999992370605","","","","","38.1704711914062","","","","","","","","","","66.0345230102539","","","","","","76.7515519836166","78.3389757825026","79.9169896064418","81.0878868339477","81.9282271717542","82.3717786931781","","","70.6149597167969","71.2688980102539","73.2487030029297","73.7688369750977","74.9272384643555","74.8919067382812","75.414192199707","75.9920196533203","80.9221100868499","81.4295679783411","77.0060577392578","77.4857177734375","77.8364028930664","78.2241363525391","82.1633464745519","78.7484436035156","","81.8810132531688","80.0042561695029","81.9146077307582","","",
"Nepal","NPL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","0.542270004749298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9418601989746","","","","","","","19.8068646945664","","","16.5839405059814","","","","","","","","12.2010698318481","","12.8491897583008","","","","",
"Nauru","NRU","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5313682556152","","",
"New Zealand","NZL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8799705505371","","","","","","","","","","71.189208984375","","","","","72.772331237793","","","","","67.992919921875","68.7553405761719","","69.4948272705078","69.6625366210938","70.0286712646484","","","","75.1135864257812","","","","","",
"OECD members","OED","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.9503192901611","","","","","41.4674682617188","","41.2003898620605","","","","","50.3694915771484","","","","","62.2254791259766","","63.496898651123","","","",
"Other small states","OSS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3508655848634","23.3460502624512","20.3912199728416","23.0314903259277","23.2996196746826","23.878719329834","24.2565803527832","25.6495094299316","26.0706100463867","27.7178897857666","25.4954239952493","24.6280665280156","27.2532901763916","26.0640049316992","","","","","","","",
"Panama","PAN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","12.6000003814697","","","","","","","","","","19.761100769043","","","","","","","","","","30.8434200286865","","","","","","","39.0925684452831","","","33.6772613525391","33.9","35.4","36.1","37","37.5","38","39.2","40.1","41","43.0041007995605","43.3","45.3415910802169","45.1","46.1","46.8","47.8","47.2","47.2","54.3121910095215","54.1473088932791","51.4","51.3","52.6","49.4015692986368","",
"Peru","PER","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","11.6000099182129","","","","","","","","","21.6469192504883","","","","","","","","","","","","","","","","40.7158198660848","42.6723685582061","41.8682762028309","41.8","42","43.6","43.2","46.7756118774414","44.0397796630859","44.0508117675781","46.7049598693848","46.865909576416","47.0025901794434","52.9390411376953","53.5218811035156","55.9918098449707","55.8098411560059","55.9319686889648","56.0153999328613","52.9","53.5","58.0391807556152","55.1","55.2","54.8","56.4","57.2","58.2721481323242","",
"Philippines","PHL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","18.0071601867676","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7084693908691","","","48.9480529911844","51.0981788635254","","","","","","55.9734687805176","","","58.4567413330078","","","","57.8848916653618","","","","32.4310847098511","34.4608001708984","","","",
"Palau","PLW","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.8119185019432","","","","","","","","","","","","","88.0483016967773","83.8312563095342","","","","","","87.5593775593775","","","","","",
"Papua New Guinea","PNG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0182664503048","","","","","","","","9.05276966094971","","","","19.6070019376145","","","",
"Poland","POL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.2562917152775","68.6934786035324","69.2822018841435","70.7310289516892","71.6144959031937","71.89013671875","73.6788126819187","75.229380584443","76.454425667489","77.4255277991736","78.0281782594488","78.8397903442383","79.9086532592773","80.8199768066406","81.5495910644531","82.0938491821289","82.8486328125","83.4857788085938","","84.8603210449219","","","","87.7777786254883","87.3724212646484","","","","",
"Pre-demographic dividend","PRE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","27.0453605651856","","","","","","","","","","46.3688316345215","","","","","","","","","","","","","","","","","","","","74.4360504150391","","","","","77.5027465820312","76.7839279174805","77.3127593994141","77.7096862792969","","","69.782341003418","69.9321365356445","","","81.5031401480678","","80.0156402587891","","","84.2615058094979","","82.3077621459961","82.6923675537109","81.7773513793945","",
"Korea, Dem. People's Rep.","PRK","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","1.64108002185822","","","","","","","","","","","3.47294998168945","","","","","","","","","","7.66812992095947","","16.7693648538736","17.6037138209078","18.3650858418993","18.1983413192555","18.0260639733682","14.5487804412842","15.2565402984619","15.7724304199219","16.4253997802734","16.7417106628418","18.4442596435547","20.3303508758545","21.3362998962402","22.4099292755127","22.2938194274902","22.7975196838379","24.0550308227539","25.5953102111816","27.8761291503906","30.022819519043","31.8690605163574","34.2075881958008","35.4289283752441","36.7709617614746","37.6235198974609","37.0835800170898","40.678768157959","43.4513092041016","42.2861099243164","45.6849108373722","46.3494493223657","48.5642852233967","",
"Paraguay","PRY","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","6.55361986160278","","","","","","","","","","10.3606796264648","","","","","","","","","","17.5718402862549","","","","","","17.7259675408774","17.3431259222997","","20.2","18.6","24.0787696838379","21.4","29.6166801452637","27.3512191772461","26.4156303405762","28.617769241333","27.1444206237793","29.1","33.1","32.1416015625","36.0287590026855","36.5642013549805","38.790340423584","36.6381683349609","38.1","39.3815689086914","42.2377281188965","42.390998840332","42.5","43.4","45.4","46.1808891296387","",
"West Bank and Gaza","PSE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.9960138777218","30.3132971275582","31.0067639293202","30.8268936962453","30.7632904052734","31.1191505516031","31.2193508148193","32.0520896911621","32.7596702575684","35.0115394592285","34.950870513916","36.3560485839844","38.0242118835449","38.5071487426758","37.9565505981445","39.0218696594238","39.6356086730957","40.6208381652832","42.6016883850098","48.7687110900879","45.9041709899902","46.231843774942","46.8563003540039","","45.8946585036775","",
"Pacific island small states","PSS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5688514709473","","","","","","","","","","","","","","","","","","",
